Text,Created_at,Tweet_id,RT_count,Fav_count,Hashtags,Language,Reply_to_status_id,Reply_to_user_id,Reply_to_user,Quoted_status,Username,Bio_description,User_followers_count,User_friends_count,User_statuses_count,Account_verified,Account_created_at,User_location,URL,URL_reply,Account_creation_year,Suspicious_account
@DOC_MIRTO @zulma54137866 #SeVan #ELECCIONESYA #MendoExit #ChorraCrisPresa #CristinaAsesina #FernandezMendozaNoTeQuiere @CFKArgentina https://t.co/J0Qcijsycv,2022-04-17 03:39:06,1515535294350565376,3,3,"[{'text': 'SeVan', 'indices': [26, 32]}, {'text': 'ELECCIONESYA', 'indices': [33, 46]}, {'text': 'MendoExit', 'indices': [47, 57]}, {'text': 'ChorraCrisPresa', 'indices': [58, 74]}, {'text': 'CristinaAsesina', 'indices': [75, 91]}, {'text': 'FernandezMendozaNoTeQuiere', 'indices': [92, 119]}]",und,1.5153871817534136e+18,1.5150978965841592e+18,DOC_MIRTO,False,Mendoza44Juan,"Soy responsable de lo que digo, no de lo que entiendas.",2309,3744,19886,False,2014-06-16 21:46:48,,https://twitter.com/Mendoza44Juan/status/1515535294350565376,https://twitter.com/user/status/1515387181753413634,2014,False
"En está Semana Santa se impuso la genialidad Dominicana, los culpable 
#SEVAN #SEVAN ver el vídeo https://t.co/BlIeMvoRXl",2022-04-17 03:37:30,1515534892691505158,0,5,"[{'text': 'SEVAN', 'indices': [71, 77]}, {'text': 'SEVAN', 'indices': [78, 84]}]",es,,,,False,ModestoSantan15,,457,1196,266,False,2021-08-31 20:46:54,,https://twitter.com/ModestoSantan15/status/1515534892691505158,https://twitter.com/user/status/None,2021,False
@WagnerRegidor20 @ManuelGomez_RD @ManolitoR20 @JuancitoPerezRD @BrunoBenitezRD @samboy_pedro @ElPeledeistard @Elcompaero1 #SeVan,2022-04-17 03:35:33,1515534403547668486,1,1,"[{'text': 'SeVan', 'indices': [122, 128]}]",und,1.514217936432636e+18,138879536.0,WagnerRegidor20,False,flashmanc11,"Padre, Esposo y un trabajor incansable. Coordinador de Deportes en la Circunscripcion #3 Santo Domingo Este",2326,4504,69594,False,2011-12-08 18:24:38,Santo Domingo Este ,https://twitter.com/flashmanc11/status/1515534403547668486,https://twitter.com/user/status/1514217936432635904,2011,False
@deyvy_santana @PRM_Oficial @miguelortega9 @delvyslanfranco @catalinahquez @charliemariotti @condesatv1 @JoselitoFeliz07 @davidminaya31 @drhsalazar @CDN37 @AbelMartinezD No hay dudas #SeVan,2022-04-17 03:35:08,1515534296374726658,0,0,"[{'text': 'SeVan', 'indices': [183, 189]}]",es,1.5153294258517033e+18,7.989198171221688e+17,deyvy_santana,False,flashmanc11,"Padre, Esposo y un trabajor incansable. Coordinador de Deportes en la Circunscripcion #3 Santo Domingo Este",2326,4504,69594,False,2011-12-08 18:24:38,Santo Domingo Este ,https://twitter.com/flashmanc11/status/1515534296374726658,https://twitter.com/user/status/1515329425851703299,2011,False
@WagnerRegidor20 @Soterio_Deporte @ManuelGomez_RD @ManolitoR20 @JuancitoPerezRD @BrunoBenitezRD @samboy_pedro @ElPeledeistard @Elcompaero1 #SeVan,2022-04-17 03:34:22,1515534104988692482,2,2,"[{'text': 'SeVan', 'indices': [139, 145]}]",und,1.514217936432636e+18,138879536.0,WagnerRegidor20,False,duval_kelvin,El Deporte es Derecho de todos,631,2525,14327,False,2018-03-08 16:02:58,,https://twitter.com/duval_kelvin/status/1515534104988692482,https://twitter.com/user/status/1514217936432635904,2018,False
#SeVan por improvisados y indolentes con los más pobres de la nación,2022-04-17 02:26:45,1515517090509299718,0,0,"[{'text': 'SeVan', 'indices': [0, 6]}]",es,,,,False,Jgrullon26,#LaVozDePuñal 93.3 FM. 🎙️🎧 Santiago📍 República Dominicana 🇩🇴,4237,797,39248,False,2012-10-20 16:14:30,,https://twitter.com/Jgrullon26/status/1515517090509299718,https://twitter.com/user/status/None,2012,False
@cmorillo89 @kokecito22 Hay que preguntarle a el .. ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/ArvQ22Lm75,2022-04-17 02:23:16,1515516211701899264,1,1,"[{'text': 'SeVan', 'indices': [64, 70]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [71, 92]}]",es,1.515509872296702e+18,1.231744825877201e+18,cmorillo89,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515516211701899264,https://twitter.com/user/status/1515509872296701957,2012,False
@isy67263799 @felixcorona1 @Bigotes41582488 @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @deyvy_santana ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/EsQTwjFnR7,2022-04-17 02:22:19,1515515973457137665,0,0,"[{'text': 'SeVan', 'indices': [147, 153]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [154, 175]}]",und,1.5155154007122985e+18,1.1910888186167747e+18,isy67263799,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515515973457137665,https://twitter.com/user/status/1515515400712298496,2012,False
"Engañaron el pueblo para alcanzar el poder. Pero eso le saldrá muy caro, un presidente gobierna para un grupo reducido del país (Oligarquía)

El #PRM #SeVan https://t.co/yvJxauluux",2022-04-17 02:21:49,1515515846210334721,2,1,"[{'text': 'PRM', 'indices': [145, 149]}, {'text': 'SeVan', 'indices': [150, 156]}]",es,,,,True,Jgrullon26,#LaVozDePuñal 93.3 FM. 🎙️🎧 Santiago📍 República Dominicana 🇩🇴,4237,797,39248,False,2012-10-20 16:14:30,,https://twitter.com/Jgrullon26/status/1515515846210334721,https://twitter.com/user/status/None,2012,False
"@felixsoto04 @CarolinaMejiaG Ese discurso es muy claro, perdieron el favor de la mayoría del pueblo. Un discurso que denota desespero, abandono por parte de sus propios compañeros hoy, mayoría desempleados y en el olvido. Que no se diga más, ¡#SeVan!",2022-04-17 02:19:52,1515515356655333376,0,2,"[{'text': 'SeVan', 'indices': [243, 249]}]",es,1.5153409473111818e+18,1.201494260748628e+18,felixsoto04,False,Jgrullon26,#LaVozDePuñal 93.3 FM. 🎙️🎧 Santiago📍 República Dominicana 🇩🇴,4237,797,39248,False,2012-10-20 16:14:30,,https://twitter.com/Jgrullon26/status/1515515356655333376,https://twitter.com/user/status/1515340947311181834,2012,False
@isy67263799 @felixcorona1 @Bigotes41582488 @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @deyvy_santana ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/Ddg2p3Yof5,2022-04-17 02:19:09,1515515177579565056,0,0,"[{'text': 'SeVan', 'indices': [147, 153]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [154, 175]}]",und,1.5155141867841987e+18,1.1910888186167747e+18,isy67263799,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515515177579565056,https://twitter.com/user/status/1515514186784198665,2012,False
@isy67263799 @felixcorona1 @Bigotes41582488 @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @deyvy_santana Ohhhh siii t....  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/SUFVdpB2Er,2022-04-17 02:18:41,1515515057886670852,0,0,"[{'text': 'SeVan', 'indices': [165, 171]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [172, 193]}]",in,1.5155147120621117e+18,1.1910888186167747e+18,isy67263799,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515515057886670852,https://twitter.com/user/status/1515514712062111753,2012,False
@isy67263799 @felixcorona1 @Bigotes41582488 @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @deyvy_santana Sin desperdicio...  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/NtODl2Mrm8,2022-04-17 02:14:24,1515513980554469376,0,0,"[{'text': 'SeVan', 'indices': [167, 173]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [174, 195]}]",es,1.5155135508899676e+18,1.1910888186167747e+18,isy67263799,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515513980554469376,https://twitter.com/user/status/1515513550889967616,2012,False
@felixcorona1 @isy67263799 @Bigotes41582488 @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @deyvy_santana Ooookiiiii ..  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/JePAs5cRu2,2022-04-17 02:13:04,1515513647031795716,0,0,"[{'text': 'SeVan', 'indices': [162, 168]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [169, 190]}]",und,1.515509421299929e+18,238943755.0,felixcorona1,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515513647031795716,https://twitter.com/user/status/1515509421299929090,2012,False
@felixcorona1 @isy67263799 @Bigotes41582488 @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @deyvy_santana Estos son unos Santos enviados desde el cielo ...  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/0b0sEnuJOM,2022-04-17 02:12:03,1515513387672813582,0,0,"[{'text': 'SeVan', 'indices': [198, 204]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [205, 226]}]",es,1.5155126466442445e+18,238943755.0,felixcorona1,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515513387672813582,https://twitter.com/user/status/1515512646644244484,2012,False
@felixcorona1 @isy67263799 @Bigotes41582488 @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @deyvy_santana Pero la Salvacion de las bocinas quw estan cobramdo mas que nunca ...  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/7ez238nRNg,2022-04-17 02:11:04,1515513142083739653,0,0,"[{'text': 'SeVan', 'indices': [218, 224]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [225, 246]}]",es,1.5155107122856755e+18,238943755.0,felixcorona1,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515513142083739653,https://twitter.com/user/status/1515510712285675528,2012,False
El gobierno también perderá y con él se irán usted y todos los funcionarios que en 2 años no han cumplido con lo que le prometieron al pueblo. #SeVan https://t.co/mSSjbquQ4E,2022-04-17 02:10:35,1515513018184044544,1,4,"[{'text': 'SeVan', 'indices': [143, 149]}]",es,,,,False,ContraPesoRD,Un espacio para debatir temas políticos (principalmente) y servir de plataforma para llevar un contrapeso a favor del pueblo frente a los gobiernos.,690,292,8424,False,2012-01-05 16:53:11,Dominican Republic,https://twitter.com/ContraPesoRD/status/1515513018184044544,https://twitter.com/user/status/None,2012,False
@WilhelmStoritz @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @Bigotes41582488 @deyvy_santana El.hernano de paliza???..  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/dIWj3KtHCs,2022-04-17 02:09:35,1515512769826676743,0,1,"[{'text': 'SeVan', 'indices': [163, 169]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [170, 191]}]",es,1.5153940949143142e+18,131196780.0,WilhelmStoritz,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515512769826676743,https://twitter.com/user/status/1515394094914314245,2012,False
@ronal_mendezu @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @Bigotes41582488 @deyvy_santana Mientras tanto el colectivo en la realidad actual 👇🏾👇🏾👇🏾👇🏾.  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/OhmZBW4JaD,2022-04-17 02:08:57,1515512607293194245,0,0,"[{'text': 'SeVan', 'indices': [196, 202]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [203, 224]}]",es,1.5153647399578624e+18,7.336758941376266e+17,ronal_mendezu,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515512607293194245,https://twitter.com/user/status/1515364739957862403,2012,False
@Ludwigalvarezi @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @Bigotes41582488 @deyvy_santana Usted botella del año....  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/aLaVhf2GdS,2022-04-17 02:07:21,1515512208213651461,0,1,"[{'text': 'SeVan', 'indices': [163, 169]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [170, 191]}]",es,1.5154254106994688e+18,165878774.0,Ludwigalvarezi,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515512208213651461,https://twitter.com/user/status/1515425410699468812,2012,False
@luisFrancisco27 @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @Bigotes41582488 @deyvy_santana Mientras la realidad 👇🏾👇🏾👇🏾..  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/BMiPogjX1s,2022-04-17 02:06:00,1515511866843447300,0,0,"[{'text': 'SeVan', 'indices': [168, 174]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [175, 196]}]",es,1.515359642246951e+18,2917186020.0,luisFrancisco27,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515511866843447300,https://twitter.com/user/status/1515359642246950915,2012,False
@garodriguez9 @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @Bigotes41582488 @deyvy_santana ¿¿¿??¿ BOT Alert....  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/yMY8uOnAsK,2022-04-17 02:04:50,1515511573128880132,0,0,"[{'text': 'SeVan', 'indices': [156, 162]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [163, 184]}]",en,1.5154670583806853e+18,9.092341581819781e+17,garodriguez9,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515511573128880132,https://twitter.com/user/status/1515467058380685314,2012,False
@YovannyFrancis1 @omarvargasc @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @Bigotes41582488 @deyvy_santana Los robos estan ahi y no hay obras ahora en que estamos????....  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/NYwErHP3aN,2022-04-17 02:04:19,1515511441016639490,0,0,"[{'text': 'SeVan', 'indices': [215, 221]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [222, 243]}]",es,1.5154422519834706e+18,8.501545528128553e+17,YovannyFrancis1,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515511441016639490,https://twitter.com/user/status/1515442251983470594,2012,False
@AtaqueAmarillo @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @Bigotes41582488 @deyvy_santana Pero tu sabes bien que el cambio fue para peor solo hay que ver tus tweets... o no?   ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa,2022-04-17 02:02:24,1515510960487866375,0,1,"[{'text': 'SeVan', 'indices': [222, 228]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [229, 250]}]",es,1.515480431390597e+18,2963377913.0,AtaqueAmarillo,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515510960487866375,https://twitter.com/user/status/1515480431390597122,2012,False
"Dirigentes y funciomarios #PRMGobierno están muy crecidito y engreido piensan que el pueblo lo volvera elegir o reelegir, #Sevan en el 2024.",2022-04-17 01:59:59,1515510352435363843,0,2,"[{'text': 'PRMGobierno', 'indices': [26, 38]}, {'text': 'Sevan', 'indices': [122, 128]}]",es,,,,False,ManuelG59367134,"Abogado a tiempo completo, político, padre de Justin, Manuela, Leonardo y Monserrat, hijo de la mejor madre del mundo, hermano y súper amigo.",517,458,7016,False,2017-12-07 15:44:07,"Santo Domingo, Dominican Repub",https://twitter.com/ManuelG59367134/status/1515510352435363843,https://twitter.com/user/status/None,2017,True
@MariaVe19507359 @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @Bigotes41582488 @deyvy_santana BOT Alert....  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/pjHAIs05DB,2022-04-17 01:59:32,1515510240736854017,0,0,"[{'text': 'SeVan', 'indices': [152, 158]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [159, 180]}]",en,1.5154603822609695e+18,9.207604954723041e+17,MariaVe19507359,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515510240736854017,https://twitter.com/user/status/1515460382260969477,2012,False
@drfermin @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @Bigotes41582488 @deyvy_santana Oh apoyas la izquierda perremeista??? ....  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa,2022-04-17 01:56:04,1515509365754765316,0,1,"[{'text': 'SeVan', 'indices': [174, 180]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [181, 202]}]",es,1.5154175501542605e+18,124355274.0,drfermin,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515509365754765316,https://twitter.com/user/status/1515417550154260494,2012,False
@JuanJim94620777 @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @Bigotes41582488 @deyvy_santana BOT Alert....  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/eZp6fNnJLS,2022-04-17 01:54:51,1515509060346552323,0,0,"[{'text': 'SeVan', 'indices': [152, 158]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [159, 180]}]",en,1.5154161181014794e+18,1.4686039256411095e+18,JuanJim94620777,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515509060346552323,https://twitter.com/user/status/1515416118101479427,2012,False
@DonJhens @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @Bigotes41582488 @deyvy_santana Leonel no gana mas en este pais loco tu. BOT Alert....  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa,2022-04-17 01:53:31,1515508725905301504,0,0,"[{'text': 'SeVan', 'indices': [186, 192]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [193, 214]}]",es,1.5155054820263444e+18,374471102.0,DonJhens,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515508725905301504,https://twitter.com/user/status/1515505482026344448,2012,False
@PenaAna4 @Bigotes41582488 @MorelBrendaly @NuevaOlaMorada @Patriota_RD @GabySanchezRD @RicardoMilagros @deyvy_santana BOT Alert....  ☻👀☻🅱️🅾️🅱️🅾️ #SeVan #ElCambioFueUnaTrampa https://t.co/LWHGGptK0P,2022-04-17 01:52:43,1515508523936923665,0,0,"[{'text': 'SeVan', 'indices': [145, 151]}, {'text': 'ElCambioFueUnaTrampa', 'indices': [152, 173]}]",en,1.5154840302292664e+18,1.4124249386911048e+18,PenaAna4,False,SilverioManuelF,Ing. Industrial & Padre,608,1204,11259,False,2012-08-09 18:20:12,Santo Domingo ,https://twitter.com/SilverioManuelF/status/1515508523936923665,https://twitter.com/user/status/1515484030229266432,2012,False
